Items,melt,flex,traction,COULEUR,I_CM,I_G,I_F,cendre,I1,I48
-,6.79,300765.0,967.0,BK,X,S,RP,2.5,2.0,1.57
-,6.79,300765.0,967.0,BK,X,S,RP,2.5,2.0,1.57
-,6.79,300765.0,967.0,BK,X,S,RP,2.5,2.0,1.57
-,6.79,300765.0,967.0,BK,X,S,RP,2.5,2.0,1.57
-,6.79,300765.0,967.0,BK,X,S,RP,2.5,2.0,1.57
-,6.79,300765.0,967.0,BK,X,S,RP,2.5,2.0,1.57
-,6.79,300765.0,967.0,BK,X,S,RP,2.5,2.0,1.57
-,6.79,300765.0,967.0,BK,X,S,RP,2.5,2.0,1.57
-,6.79,300765.0,967.0,BK,X,S,RP,2.5,2.0,1.57
-,6.79,300765.0,967.0,BK,X,S,RP,2.5,2.0,1.57
-,6.79,300765.0,967.0,BK,X,S,RP,2.5,2.0,1.57
-,6.79,300765.0,967.0,BK,X,S,RP,2.5,2.0,1.57
-,6.79,300765.0,967.0,BK,X,S,RP,2.5,2.0,1.57
-,6.79,300765.0,967.0,BK,X,S,RP,2.5,2.0,1.57
-,6.79,300765.0,967.0,BK,X,S,RP,2.5,2.0,1.57
-,6.79,300765.0,967.0,BK,X,S,RP,2.5,2.0,1.57
-,6.79,300765.0,967.0,BK,X,S,RP,2.5,2.0,1.57
-,6.79,300765.0,967.0,BK,X,S,RP,2.5,2.0,1.57
-,6.79,300765.0,967.0,BK,X,S,RP,2.5,2.0,1.57
-,6.79,300765.0,967.0,BK,X,S,RP,2.5,2.0,1.57
-,6.79,300765.0,967.0,BK,X,S,RP,2.5,2.0,1.57
-,6.79,300765.0,967.0,BK,X,S,RP,2.5,2.0,1.57
-,6.79,300765.0,967.0,BK,X,S,RP,2.5,2.0,1.57
-,6.79,300765.0,967.0,BK,X,S,RP,2.5,2.0,1.57
-,6.79,300765.0,967.0,BK,X,S,RP,2.5,2.0,1.57
-,6.79,300765.0,967.0,BK,X,S,RP,2.5,2.0,1.57
-,6.79,300765.0,967.0,BK,X,S,RP,2.5,2.0,1.57
-,6.79,300765.0,967.0,BK,X,S,RP,2.5,2.0,1.57
-,6.79,300765.0,967.0,BK,X,S,RP,2.5,2.0,1.57
-,6.79,300765.0,967.0,BK,X,S,RP,2.5,2.0,1.57
-,6.79,300765.0,967.0,BK,X,S,RP,2.5,2.0,1.57
-,6.79,300765.0,967.0,BK,X,S,RP,2.5,2.0,1.57
-,6.79,300765.0,967.0,BK,X,S,RP,2.5,2.0,1.57
-,6.79,300765.0,967.0,BK,X,S,RP,2.5,2.0,1.57
-,6.79,300765.0,967.0,BK,X,S,RP,2.5,2.0,1.57
HIPS,6.79,300765.0,967.0,BK,X,S,RP,2.5,2.0,1.57
-,6.79,300765.0,967.0,BK,X,S,RP,2.5,2.0,1.57
HIPS,4.2,277709.4,869.58,MIX,X,1,RP,3.3,2.27,2.3
HIPS,4.17,276720.0,884.0,MIX,X,1,RP,3.1,2.0,2.33
HIPS,4.0,274738.7,892.22,MIX,X,1,RP,3.1,2.28,2.28
HIPS,4.17,276720.0,884.0,MIX,X,1,RP,3.1,2.0,2.33
HIPS,4.17,276720.0,884.0,MIX,X,1,RP,3.1,2.0,2.33
HIPS,4.17,276720.0,884.0,MIX,X,1,RP,3.1,2.0,2.33
HIPS,4.17,276720.0,884.0,MIX,X,1,RP,3.1,2.0,2.33
HIPS,4.17,276720.0,884.0,MIX,X,1,RP,3.1,2.0,2.33
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,20.0,153601.9,975.68,BK,INJ,1,RP,6.4,1.2,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
PP,19.5,153602.0,976.0,BK,INJ,1,RP,6.3,1.0,1.0
HIPS,6.2,346112.6,1145.2,BK,X,1,RP,3.8,1.47,1.4
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,6.1,353805.2,1159.8,BK,X,1,RP,3.3,1.3,1.2
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,6.0,333689.2,1144.6,BK,X,1,RP,3.2,1.55,1.35
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,6.2,341540.7,1177.2,BK,X,1,RP,3.1,1.5,1.1
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,8.0,362553.3,1094.0,BK,X,1,RP,2.78,0.97,0.98
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,8.0,340454.7,1043.0,BK,X,1,RP,2.7,1.43,1.28
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,7.01,346359.0,1127.0,BK,X,1,RP,3.3,1.0,1.2
HIPS,4.1,284887.8,834.0,BK,X,1,RP,7.4,1.46,1.44
HIPS,5.18,298371.0,864.0,BK,X,1,RP,8.4,2.0,1.52
HIPS,6.2,294976.5,858.22,BK,X,1,RP,9.0,1.73,1.45
HIPS,5.18,298371.0,864.0,BK,X,1,RP,8.4,2.0,1.52
HIPS,5.18,298371.0,864.0,BK,X,1,RP,8.4,2.0,1.52
HIPS,5.18,298371.0,864.0,BK,X,1,RP,8.4,2.0,1.52
HIPS,5.18,298371.0,864.0,BK,X,1,RP,8.4,2.0,1.52
HIPS,5.18,298371.0,864.0,BK,X,1,RP,8.4,2.0,1.52
HIPS,5.18,298371.0,864.0,BK,X,1,RP,8.4,2.0,1.52
HIPS,5.18,298371.0,864.0,BK,X,1,RP,8.4,2.0,1.52
HIPS,5.18,298371.0,864.0,BK,X,1,RP,8.4,2.0,1.52
HIPS,4.5,299725.1,888.62,BK,X,1,RP,8.2,1.6,1.6
HIPS,5.18,298371.0,864.0,BK,X,1,RP,8.4,2.0,1.52
HIPS,5.18,298371.0,864.0,BK,X,1,RP,8.4,2.0,1.52
HIPS,5.18,298371.0,864.0,BK,X,1,RP,8.4,2.0,1.52
HIPS,5.18,298371.0,864.0,BK,X,1,RP,8.4,2.0,1.52
HIPS,5.18,298371.0,864.0,BK,X,1,RP,8.4,2.0,1.52
HIPS,5.18,298371.0,864.0,BK,X,1,RP,8.4,2.0,1.52
HIPS,5.18,298371.0,864.0,BK,X,1,RP,8.4,2.0,1.52
HIPS,5.18,298371.0,864.0,BK,X,1,RP,8.4,2.0,1.52
HIPS,5.3,313896.1,873.18,BK,X,1,RP,8.6,1.71,1.6
HIPS,5.18,298371.0,864.0,BK,X,1,RP,8.4,2.0,1.52
HIPS,4.1,277710.7,890.0,MIX,X,1,RP,3.0,2.5,2.4
HIPS,4.17,276720.0,884.0,MIX,X,1,RP,3.1,2.0,2.33
HIPS,4.17,276720.0,884.0,MIX,X,1,RP,3.1,2.0,2.33
HIPS,4.17,276720.0,884.0,MIX,X,1,RP,3.1,2.0,2.33
PP,70.0,182387.5,948.1,BK,INJ,1,RP,8.6,0.82,0.55
PP,41.99,193866.0,977.0,BK,INJ,1,RP,8.6,1.0,0.77
PP,41.99,193866.0,977.0,BK,INJ,1,RP,8.6,1.0,0.77
PP,41.99,193866.0,977.0,BK,INJ,1,RP,8.6,1.0,0.77
PP,41.99,193866.0,977.0,BK,INJ,1,RP,8.6,1.0,0.77
PP,41.99,193866.0,977.0,BK,INJ,1,RP,8.6,1.0,0.77
PP,41.99,193866.0,977.0,BK,INJ,1,RP,8.6,1.0,0.77
PP,41.99,193866.0,977.0,BK,INJ,1,RP,8.6,1.0,0.77
PP,41.99,193866.0,977.0,BK,INJ,1,RP,8.6,1.0,0.77
PP,41.99,193866.0,977.0,BK,INJ,1,RP,8.6,1.0,0.77
PP,41.99,193866.0,977.0,BK,INJ,1,RP,8.6,1.0,0.77
PP,41.99,193866.0,977.0,BK,INJ,1,RP,8.6,1.0,0.77
PP,41.99,193866.0,977.0,BK,INJ,1,RP,8.6,1.0,0.77
PP,41.99,193866.0,977.0,BK,INJ,1,RP,8.6,1.0,0.77
PP,39.0,196385.6,994.4,BK,INJ,1,RP,9.4,0.9,0.78
PP,41.99,193866.0,977.0,BK,INJ,1,RP,8.6,1.0,0.77
PP,41.99,193866.0,977.0,BK,INJ,1,RP,8.6,1.0,0.77
PP,41.99,193866.0,977.0,BK,INJ,1,RP,8.6,1.0,0.77
PP,41.99,193866.0,977.0,BK,INJ,1,RP,8.6,1.0,0.77
PP,41.99,193866.0,977.0,BK,INJ,1,RP,8.6,1.0,0.77
PP,41.99,193866.0,977.0,BK,INJ,1,RP,8.6,1.0,0.77
PP,41.99,193866.0,977.0,BK,INJ,1,RP,8.6,1.0,0.77
PP,41.99,193866.0,977.0,BK,INJ,1,RP,8.6,1.0,0.77
PP,41.99,193866.0,977.0,BK,INJ,1,RP,8.6,1.0,0.77
PP,41.99,193866.0,977.0,BK,INJ,1,RP,8.6,1.0,0.77
PP,41.99,193866.0,977.0,BK,INJ,1,RP,8.6,1.0,0.77
PP,41.99,193866.0,977.0,BK,INJ,1,RP,8.6,1.0,0.77
PP,41.99,193866.0,977.0,BK,INJ,1,RP,8.6,1.0,0.77
PP,41.99,193866.0,977.0,BK,INJ,1,RP,8.6,1.0,0.77
PP,41.99,193866.0,977.0,BK,INJ,1,RP,8.6,1.0,0.77
PP,41.99,193866.0,977.0,BK,INJ,1,RP,8.6,1.0,0.77
PP,39.0,191589.8,983.68,BK,INJ,1,RP,8.5,0.98,0.93
PP,41.99,193866.0,977.0,BK,INJ,1,RP,8.6,1.0,0.77
PP,41.99,193866.0,977.0,BK,INJ,1,RP,8.6,1.0,0.77
PP,41.99,193866.0,977.0,BK,INJ,1,RP,8.6,1.0,0.77
PP,41.99,193866.0,977.0,BK,INJ,1,RP,8.6,1.0,0.77
PP,41.99,193866.0,977.0,BK,INJ,1,RP,8.6,1.0,0.77
PP,41.99,193866.0,977.0,BK,INJ,1,RP,8.6,1.0,0.77
PP,41.99,193866.0,977.0,BK,INJ,1,RP,8.6,1.0,0.77
PP,41.99,193866.0,977.0,BK,INJ,1,RP,8.6,1.0,0.77
PP,40.0,194346.6,976.98,BK,INJ,1,RP,8.7,0.9,0.75
PP,41.99,193866.0,977.0,BK,INJ,1,RP,8.6,1.0,0.77
-,42.16,188825.0,955.0,BK,INJ,1,RP,8.6,1.0,0.71
-,42.16,188825.0,955.0,BK,INJ,1,RP,8.6,1.0,0.71
-,42.16,188825.0,955.0,BK,INJ,1,RP,8.6,1.0,0.71
-,42.16,188825.0,955.0,BK,INJ,1,RP,8.6,1.0,0.71
-,42.16,188825.0,955.0,BK,INJ,1,RP,8.6,1.0,0.71
-,42.16,188825.0,955.0,BK,INJ,1,RP,8.6,1.0,0.71
-,42.16,188825.0,955.0,BK,INJ,1,RP,8.6,1.0,0.71
HIPS,6.3,311189.8,999.74,BK,X,S,RP,4.6,1.05,1.59
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.0,310772.5,990.92,BK,X,S,RP,4.5,1.5,1.5
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,6.3,310981.0,995.0,BK,X,S,RP,4.1,1.0,1.55
HIPS,4.6,304664.5,884.24,BK,X,1,RP,6.0,1.4,1.36
PP,22.0,178762.5,1122.2,BK,HM,CH,RP,6.3,1.1,0.8
PP,28.0,167619.1,1137.2,BK,HM,1,RP,1.9,0.92,0.6
PP,31.25,185245.0,1142.0,BK,HM,1,RP,1.8,1.0,0.7
PP,31.25,185245.0,1142.0,BK,HM,1,RP,1.8,1.0,0.7
PP,31.25,185245.0,1142.0,BK,HM,1,RP,1.8,1.0,0.7
PP,31.25,185245.0,1142.0,BK,HM,1,RP,1.8,1.0,0.7
PP,31.25,185245.0,1142.0,BK,HM,1,RP,1.8,1.0,0.7
PP,31.25,185245.0,1142.0,BK,HM,1,RP,1.8,1.0,0.7
PP,31.25,185245.0,1142.0,BK,HM,1,RP,1.8,1.0,0.7
PP,31.25,185245.0,1142.0,BK,HM,1,RP,1.8,1.0,0.7
PP,31.25,185245.0,1142.0,BK,HM,1,RP,1.8,1.0,0.7
PP,31.25,185245.0,1142.0,BK,HM,1,RP,1.8,1.0,0.7
PP,31.25,185245.0,1142.0,BK,HM,1,RP,1.8,1.0,0.7
PP,31.25,185245.0,1142.0,BK,HM,1,RP,1.8,1.0,0.7
PP,38.0,191596.0,989.5,BK,HM,1,RP,9.9,0.94,0.7
PS,4.14,329941.0,1204.8,MIX,X,1,RP,0.5,1.24,1.0
PS,4.78,334122.0,1209.0,MIX,X,1,RP,0.9,1.0,0.85
PS,4.2,338303.4,1213.6,MIX,X,1,RP,1.0,0.82,0.7
PS,4.78,334122.0,1209.0,MIX,X,1,RP,0.9,1.0,0.85
PS,4.78,334122.0,1209.0,MIX,X,1,RP,0.9,1.0,0.85
PS,4.78,334122.0,1209.0,MIX,X,1,RP,0.9,1.0,0.85
PS,4.78,334122.0,1209.0,MIX,X,1,RP,0.9,1.0,0.85
PS,4.78,334122.0,1209.0,MIX,X,1,RP,0.9,1.0,0.85
PS,4.78,334122.0,1209.0,MIX,X,1,RP,0.9,1.0,0.85
PS,4.78,334122.0,1209.0,MIX,X,1,RP,0.9,1.0,0.85
PS,4.78,334122.0,1209.0,MIX,X,1,RP,0.9,1.0,0.85
PS,4.78,334122.0,1209.0,MIX,X,1,RP,0.9,1.0,0.85
PS,4.78,334122.0,1209.0,MIX,X,1,RP,0.9,1.0,0.85
PS,4.78,334122.0,1209.0,MIX,X,1,RP,0.9,1.0,0.85
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,7.6,346889.4,1009.02,BK,X,1,RP,3.1,1.2,0.9
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,8.4,348593.8,1018.82,BK,X,1,RP,3.5,1.11,1.07
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,7.12,341845.6,1020.94,BK,X,1,RP,2.15,1.17,1.15
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,7.2,339262.6,1054.23,BK,X,1,RP,3.0,1.1,0.9
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.5,336971.4,1074.6,BK,X,1,RP,1.63,1.44,1.32
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
HIPS,6.88,342576.0,1041.0,BK,X,1,RP,2.8,1.0,1.03
